year,state,County,State Code,Deaths,Population
2015,TN,"Putnam County, TN",47,15,74553
2015,TN,"Robertson County, TN",47,11,68570
2015,TN,"Rutherford County, TN",47,33,298612
2015,TN,"Sevier County, TN",47,11,95946
2015,TN,"Shelby County, TN",47,208,938069
2015,TN,"Sullivan County, TN",47,26,156791
2015,TN,"Sumner County, TN",47,23,175989
2015,TN,"Tipton County, TN",47,13,61870
2015,TN,"Washington County, TN",47,17,126302
2015,TN,"Williamson County, TN",47,15,211672
2015,TN,"Wilson County, TN",47,28,128911
2015,TX,"Anderson County, TX",48,13,57580
2015,TX,"Angelina County, TX",48,16,88255
2015,TX,"Bastrop County, TX",48,17,80527
2015,TX,"Bell County, TX",48,51,334941
2015,TX,"Bexar County, TX",48,204,1897753
2015,TX,"Bowie County, TX",48,19,93389
2015,TX,"Brazoria County, TX",48,35,346312
2015,TX,"Brazos County, TX",48,18,215037
2015,TX,"Cameron County, TX",48,14,422156
2015,TX,"Cherokee County, TX",48,11,51542
2015,TX,"Collin County, TX",48,76,914127
2015,TX,"Comal County, TX",48,14,129048
2015,TX,"Coryell County, TX",48,14,75503
2015,TX,"Dallas County, TX",48,286,2553385
2015,TX,"Denton County, TX",48,52,780612
2015,TX,"Ector County, TX",48,24,159436
2015,TX,"Ellis County, TX",48,17,163632
2015,TX,"El Paso County, TX",48,67,835593
2015,TX,"Fort Bend County, TX",48,60,716087
2015,TX,"Galveston County, TX",48,55,322225
2015,TX,"Grayson County, TX",48,21,125467
2015,TX,"Gregg County, TX",48,34,124108
2015,TX,"Guadalupe County, TX",48,10,151249
2015,TX,"Harris County, TX",48,646,4538028
2015,TX,"Harrison County, TX",48,15,66746
2015,TX,"Hays County, TX",48,15,194739
2015,TX,"Henderson County, TX",48,20,79545
2015,TX,"Hidalgo County, TX",48,40,842304
2015,TX,"Hill County, TX",48,12,34855
2015,TX,"Hood County, TX",48,12,55423
2015,TX,"Hunt County, TX",48,15,89844
2015,TX,"Jefferson County, TX",48,34,254308
2015,TX,"Johnson County, TX",48,15,159990
2015,TX,"Kaufman County, TX",48,16,114690
2015,TX,"Kerr County, TX",48,14,50955
2015,TX,"Liberty County, TX",48,12,79654
2015,TX,"Lubbock County, TX",48,33,299453
2015,TX,"McLennan County, TX",48,28,245671
2015,TX,"Midland County, TX",48,21,161077
2015,TX,"Montgomery County, TX",48,64,537559
2015,TX,"Navarro County, TX",48,12,48323
2015,TX,"Nueces County, TX",48,45,359715
2015,TX,"Orange County, TX",48,11,84260
2015,TX,"Parker County, TX",48,28,126042
2015,TX,"Potter County, TX",48,15,121802
2015,TX,"Randall County, TX",48,22,130269
2015,TX,"San Patricio County, TX",48,15,67357
2015,TX,"Smith County, TX",48,39,222936
2015,TX,"Tarrant County, TX",48,202,1982498
2015,TX,"Taylor County, TX",48,18,136051
2015,TX,"Tom Green County, TX",48,11,118105
2015,TX,"Travis County, TX",48,92,1176558
2015,TX,"Walker County, TX",48,14,70699
2015,TX,"Webb County, TX",48,12,269721
2015,TX,"Wichita County, TX",48,13,131705
2015,TX,"Williamson County, TX",48,47,508514
2015,UT,"Davis County, UT",49,26,336043
2015,UT,"Salt Lake County, UT",49,149,1107314
2015,UT,"Uintah County, UT",49,10,37928
2015,UT,"Utah County, UT",49,56,575205
2015,UT,"Washington County, UT",49,20,155602
2015,UT,"Weber County, UT",49,40,243645
2015,VT,"Chittenden County, VT",50,17,161382
2015,VA,"Albemarle County, VA",51,10,105703
2015,VA,"Augusta County, VA",51,14,74314
2015,VA,"Bedford County, VA",51,16,77724
2015,VA,"Chesterfield County, VA",51,33,335687
2015,VA,"Dinwiddie County, VA",51,10,27852
2015,VA,"Fairfax County, VA",51,41,1142234
2015,VA,"Frederick County, VA",51,10,83199
2015,VA,"Henrico County, VA",51,33,325155
2015,VA,"James City County, VA",51,10,73147
2015,VA,"Loudoun County, VA",51,24,375629
2015,VA,"Pittsylvania County, VA",51,10,62194
2015,VA,"Prince William County, VA",51,20,451721
2015,VA,"Rockingham County, VA",51,12,78593
2015,VA,"Spotsylvania County, VA",51,17,130475
2015,VA,"Stafford County, VA",51,18,142003
2015,VA,"Washington County, VA",51,11,54591
2015,VA,"Chesapeake city, VA",51,39,235429
2015,VA,"Hampton city, VA",51,30,136454
2015,VA,"Newport News city, VA",51,30,182385
2015,VA,"Norfolk city, VA",51,43,246393
2015,VA,"Petersburg city, VA",51,18,32477
2015,VA,"Portsmouth city, VA",51,27,96201
2015,VA,"Richmond city, VA",51,40,220289
2015,VA,"Roanoke city, VA",51,17,99897
2015,VA,"Virginia Beach city, VA",51,35,452745
2015,WA,"Benton County, WA",53,30,190309
2015,WA,"Chelan County, WA",53,10,75644
2015,WA,"Clallam County, WA",53,16,73486
2015,WA,"Clark County, WA",53,39,459495
2015,WA,"Cowlitz County, WA",53,11,103468
2015,WA,"Grays Harbor County, WA",53,11,71122
2015,WA,"King County, WA",53,149,2117125
2015,WA,"Kitsap County, WA",53,30,260131
2015,WA,"Mason County, WA",53,13,61023
2015,WA,"Pierce County, WA",53,95,843954
2015,WA,"Skagit County, WA",53,12,121846
2015,WA,"Snohomish County, WA",53,73,772501
2015,WA,"Spokane County, WA",53,60,490945
2015,WA,"Thurston County, WA",53,25,269536
2015,WA,"Whatcom County, WA",53,21,212284
2015,WA,"Yakima County, WA",53,36,248830
2015,WV,"Berkeley County, WV",54,14,111901
2015,WV,"Cabell County, WV",54,16,96844
2015,WV,"Harrison County, WV",54,12,68714
2015,WV,"Kanawha County, WV",54,37,188332
2015,WV,"Mercer County, WV",54,15,61164
2015,WV,"Monongalia County, WV",54,11,104236
2015,WV,"Raleigh County, WV",54,13,77510
2015,WI,"Brown County, WI",55,16,258718
2015,WI,"Dane County, WI",55,33,523643
2015,WI,"Eau Claire County, WI",55,13,102105
2015,WI,"Kenosha County, WI",55,24,168437
2015,WI,"La Crosse County, WI",55,14,118212
2015,WI,"Manitowoc County, WI",55,10,79806
2015,WI,"Marathon County, WI",55,11,135868
2015,WI,"Marinette County, WI",55,10,40884
2015,WI,"Milwaukee County, WI",55,157,957735
2015,WI,"Outagamie County, WI",55,18,183245
2015,WI,"Polk County, WI",55,10,43441
2015,WI,"Racine County, WI",55,15,195080
2015,WI,"Rock County, WI",55,16,161448
2015,WI,"Walworth County, WI",55,10,102804
2015,WI,"Waukesha County, WI",55,33,396488
2015,WI,"Winnebago County, WI",55,12,169546
2015,WY,"Fremont County, WY",56,10,40315
2015,WY,"Laramie County, WY",56,19,97121
2015,WY,"Natrona County, WY",56,19,82178
2016,AL,"Autauga County, AL",1,12,55416
2016,AL,"Baldwin County, AL",1,26,208563
2016,AL,"Blount County, AL",1,14,57704
2016,AL,"Calhoun County, AL",1,30,114611
2016,AL,"Chambers County, AL",1,12,33843
2016,AL,"Colbert County, AL",1,10,54216
2016,AL,"Cullman County, AL",1,15,82471
2016,AL,"Dallas County, AL",1,20,40008
2016,AL,"DeKalb County, AL",1,12,70900
2016,AL,"Elmore County, AL",1,28,81799
2016,AL,"Escambia County, AL",1,11,37728
2016,AL,"Etowah County, AL",1,20,102564
2016,AL,"Houston County, AL",1,15,104056
2016,AL,"Jackson County, AL",1,13,52138
2016,AL,"Jefferson County, AL",1,184,659521
2016,AL,"Lauderdale County, AL",1,19,92318
2016,AL,"Lee County, AL",1,34,158991
2016,AL,"Limestone County, AL",1,12,92753
2016,AL,"Madison County, AL",1,63,356967
2016,AL,"Marshall County, AL",1,21,95157
2016,AL,"Mobile County, AL",1,115,414836
2016,AL,"Montgomery County, AL",1,61,226349
2016,AL,"Morgan County, AL",1,29,119012
2016,AL,"Russell County, AL",1,13,58172
2016,AL,"St. Clair County, AL",1,13,88019
2016,AL,"Shelby County, AL",1,31,210622
2016,AL,"Talladega County, AL",1,15,80103
2016,AL,"Tuscaloosa County, AL",1,34,206102
2016,AL,"Walker County, AL",1,17,64967
2016,AK,"Anchorage Borough, AK",2,77,298192
2016,AK,"Fairbanks North Star Borough, AK",2,26,100605
2016,AK,"Kenai Peninsula Borough, AK",2,11,58506
2016,AK,"Matanuska-Susitna Borough, AK",2,21,104365
2016,AZ,"Cochise County, AZ",4,29,125770
2016,AZ,"Coconino County, AZ",4,13,140908
2016,AZ,"Maricopa County, AZ",4,632,4242997
2016,AZ,"Mohave County, AZ",4,67,205249
2016,AZ,"Navajo County, AZ",4,24,110026
2016,AZ,"Pima County, AZ",4,154,1016206
2016,AZ,"Pinal County, AZ",4,67,418540
2016,AZ,"Yavapai County, AZ",4,53,225562
2016,AZ,"Yuma County, AZ",4,23,205631
2016,AR,"Baxter County, AR",5,11,41062
2016,AR,"Benton County, AR",5,27,258291
2016,AR,"Craighead County, AR",5,19,105835
2016,AR,"Crittenden County, AR",5,16,49235
2016,AR,"Faulkner County, AR",5,19,122227
2016,AR,"Garland County, AR",5,17,97477
2016,AR,"Greene County, AR",5,10,44598
2016,AR,"Jefferson County, AR",5,22,70016
2016,AR,"Lonoke County, AR",5,11,72228
2016,AR,"Miller County, AR",5,12,43787
2016,AR,"Mississippi County, AR",5,15,42835
2016,AR,"Pope County, AR",5,13,63779
2016,AR,"Pulaski County, AR",5,99,393250
2016,AR,"Saline County, AR",5,15,118703
2016,AR,"Sebastian County, AR",5,19,127793
2016,AR,"Washington County, AR",5,25,228049
2016,CA,"Alameda County, CA",6,149,1647704
2016,CA,"Butte County, CA",6,34,226864
2016,CA,"Contra Costa County, CA",6,116,1135127
2016,CA,"El Dorado County, CA",6,22,185625
2016,CA,"Fresno County, CA",6,80,979915
2016,CA,"Humboldt County, CA",6,30,136646
2016,CA,"Kern County, CA",6,113,884788
2016,CA,"Kings County, CA",6,20,149785
2016,CA,"Lake County, CA",6,12,64116
2016,CA,"Los Angeles County, CA",6,809,10137915
2016,CA,"Madera County, CA",6,11,154697
2016,CA,"Marin County, CA",6,19,260651
2016,CA,"Merced County, CA",6,22,268672
2016,CA,"Monterey County, CA",6,57,435232
2016,CA,"Nevada County, CA",6,15,99107
2016,CA,"Orange County, CA",6,156,3172532
2016,CA,"Placer County, CA",6,31,380531
2016,CA,"Riverside County, CA",6,179,2387741
2016,CA,"Sacramento County, CA",6,141,1514460
2016,CA,"San Bernardino County, CA",6,231,2140096
2016,CA,"San Diego County, CA",6,206,3317749
2016,CA,"San Francisco County, CA",6,46,870887
2016,CA,"San Joaquin County, CA",6,101,733709
2016,CA,"San Luis Obispo County, CA",6,25,282887
2016,CA,"San Mateo County, CA",6,41,764797
2016,CA,"Santa Barbara County, CA",6,30,446170
2016,CA,"Santa Clara County, CA",6,80,1919402
2016,CA,"Santa Cruz County, CA",6,25,274673
2016,CA,"Shasta County, CA",6,27,179631
2016,CA,"Siskiyou County, CA",6,13,43603
2016,CA,"Solano County, CA",6,40,440207
2016,CA,"Sonoma County, CA",6,27,503070
2016,CA,"Stanislaus County, CA",6,37,541560
2016,CA,"Sutter County, CA",6,18,96651
2016,CA,"Tulare County, CA",6,49,460437
2016,CA,"Ventura County, CA",6,59,849738
2016,CA,"Yolo County, CA",6,17,215802
2016,CO,"Adams County, CO",8,66,498187
2016,CO,"Arapahoe County, CO",8,83,637068
2016,CO,"Boulder County, CO",8,29,322226
2016,CO,"Delta County, CO",8,11,30442
2016,CO,"Denver County, CO",8,96,693060
2016,CO,"Douglas County, CO",8,40,328632
2016,CO,"El Paso County, CO",8,142,688284
2016,CO,"Jefferson County, CO",8,61,571837
2016,CO,"Larimer County, CO",8,52,339993
2016,CO,"Mesa County, CO",8,38,150083
2016,CO,"Pueblo County, CO",8,27,165123
2016,CO,"Weld County, CO",8,33,294932
2016,CT,"Fairfield County, CT",9,44,944177
2016,CT,"Hartford County, CT",9,28,892389
2016,CT,"Litchfield County, CT",9,14,182571
2016,CT,"New Haven County, CT",9,48,856875
2016,CT,"New London County, CT",9,12,269801
2016,CT,"Tolland County, CT",9,13,151118
2016,DE,"Kent County, DE",10,19,174827
2016,DE,"New Castle County, DE",10,70,556987
2016,DE,"Sussex County, DE",10,23,220251
2016,DC,"District of Columbia, DC",11,107,681170
2016,FL,"Alachua County, FL",12,28,263496
2016,FL,"Bay County, FL",12,33,183974
2016,FL,"Brevard County, FL",12,90,579130
2016,FL,"Broward County, FL",12,189,1909632
2016,FL,"Charlotte County, FL",12,29,178465
2016,FL,"Citrus County, FL",12,26,143621
2016,FL,"Clay County, FL",12,35,208311
2016,FL,"Collier County, FL",12,37,365136
2016,FL,"Columbia County, FL",12,11,69299
2016,FL,"Duval County, FL",12,164,926255
2016,FL,"Escambia County, FL",12,50,315187
2016,FL,"Hernando County, FL",12,32,182835
2016,FL,"Highlands County, FL",12,23,100917
2016,FL,"Hillsborough County, FL",12,153,1376238
2016,FL,"Indian River County, FL",12,21,151563
2016,FL,"Lake County, FL",12,44,335396
2016,FL,"Lee County, FL",12,109,722336
2016,FL,"Leon County, FL",12,22,287822
2016,FL,"Manatee County, FL",12,68,375888
2016,FL,"Marion County, FL",12,62,349020
2016,FL,"Martin County, FL",12,20,158701
2016,FL,"Miami-Dade County, FL",12,278,2712945
2016,FL,"Monroe County, FL",12,11,79077
2016,FL,"Nassau County, FL",12,18,80622
2016,FL,"Okaloosa County, FL",12,40,201170
2016,FL,"Orange County, FL",12,165,1314367
2016,FL,"Osceola County, FL",12,36,336015
2016,FL,"Palm Beach County, FL",12,177,1443810
2016,FL,"Pasco County, FL",12,64,512368
2016,FL,"Pinellas County, FL",12,142,960730
2016,FL,"Polk County, FL",12,86,666149
2016,FL,"Putnam County, FL",12,15,72277
2016,FL,"St. Johns County, FL",12,33,235087
2016,FL,"St. Lucie County, FL",12,42,306507
2016,FL,"Santa Rosa County, FL",12,33,170497
2016,FL,"Sarasota County, FL",12,61,412569
2016,FL,"Seminole County, FL",12,58,455479
2016,FL,"Sumter County, FL",12,12,123996
2016,FL,"Volusia County, FL",12,76,529364
2016,FL,"Walton County, FL",12,12,65889
2016,GA,"Baldwin County, GA",13,14,45144
2016,GA,"Bartow County, GA",13,24,103807
2016,GA,"Bibb County, GA",13,27,152760
2016,GA,"Bulloch County, GA",13,11,74722
2016,GA,"Burke County, GA",13,11,22688
2016,GA,"Carroll County, GA",13,13,116261
2016,GA,"Catoosa County, GA",13,10,66398
2016,GA,"Chatham County, GA",13,72,289082
2016,GA,"Cherokee County, GA",13,22,241689
2016,GA,"Clarke County, GA",13,11,124707
2016,GA,"Clayton County, GA",13,50,279462
2016,GA,"Cobb County, GA",13,83,748150
2016,GA,"Colquitt County, GA",13,12,45708
2016,GA,"Columbia County, GA",13,24,147450
2016,GA,"Coweta County, GA",13,15,140526
2016,GA,"DeKalb County, GA",13,122,740321
2016,GA,"Dougherty County, GA",13,15,90017
2016,GA,"Douglas County, GA",13,16,142224
2016,GA,"Effingham County, GA",13,11,58712
2016,GA,"Fayette County, GA",13,12,111627
2016,GA,"Floyd County, GA",13,19,96560
2016,GA,"Forsyth County, GA",13,11,221009
2016,GA,"Fulton County, GA",13,204,1023336
2016,GA,"Glynn County, GA",13,16,84502
2016,GA,"Gwinnett County, GA",13,88,907135
2016,GA,"Hall County, GA",13,27,196637
2016,GA,"Henry County, GA",13,30,221768
2016,GA,"Houston County, GA",13,22,152122
2016,GA,"Liberty County, GA",13,12,62570
2016,GA,"Lowndes County, GA",13,13,114628
2016,GA,"Muscogee County, GA",13,37,197485
2016,GA,"Newton County, GA",13,20,106999
2016,GA,"Paulding County, GA",13,17,155825
2016,GA,"Richmond County, GA",13,35,201647
2016,GA,"Rockdale County, GA",13,12,89355
2016,GA,"Spalding County, GA",13,12,64806
2016,GA,"Troup County, GA",13,15,70005
2016,GA,"Walker County, GA",13,11,67896
2016,GA,"Walton County, GA",13,16,90184
2016,HI,"Hawaii County, HI",15,23,198449
2016,HI,"Honolulu County, HI",15,33,992605
2016,ID,"Ada County, ID",16,65,444028
2016,ID,"Bannock County, ID",16,10,84377
2016,ID,"Bonneville County, ID",16,12,112232
2016,ID,"Canyon County, ID",16,22,211698
2016,ID,"Kootenai County, ID",16,13,154311
2016,ID,"Twin Falls County, ID",16,11,83514
2016,IL,"Champaign County, IL",17,18,208419
2016,IL,"Cook County, IL",17,916,5203499
2016,IL,"DuPage County, IL",17,47,929368
2016,IL,"Jackson County, IL",17,10,58870
2016,IL,"Kane County, IL",17,30,531715
2016,IL,"Kankakee County, IL",17,11,110008
2016,IL,"Lake County, IL",17,37,703047
2016,IL,"McHenry County, IL",17,13,307004
2016,IL,"Madison County, IL",17,28,265759
2016,IL,"Peoria County, IL",17,20,185006
2016,IL,"Rock Island County, IL",17,11,144784
2016,IL,"St. Clair County, IL",17,48,262759
2016,IL,"Sangamon County, IL",17,28,197499
2016,IL,"Tazewell County, IL",17,10,134385
2016,IL,"Vermilion County, IL",17,13,78111
2016,IL,"Will County, IL",17,51,689529
2016,IL,"Winnebago County, IL",17,29,285873
2016,IN,"Allen County, IN",18,67,370404
2016,IN,"Boone County, IN",18,11,64653
2016,IN,"Cass County, IN",18,10,37946
2016,IN,"Clark County, IN",18,11,116031
2016,IN,"Dearborn County, IN",18,10,49331
2016,IN,"Delaware County, IN",18,20,115603
2016,IN,"Elkhart County, IN",18,28,203781
2016,IN,"Floyd County, IN",18,15,76990
2016,IN,"Hamilton County, IN",18,24,316373
2016,IN,"Hendricks County, IN",18,21,160610
2016,IN,"Howard County, IN",18,11,82568
2016,IN,"Jefferson County, IN",18,11,32418
2016,IN,"Johnson County, IN",18,13,151982
2016,IN,"Lake County, IN",18,112,485846
2016,IN,"Madison County, IN",18,18,129296
2016,IN,"Marion County, IN",18,233,941229
2016,IN,"Monroe County, IN",18,10,145496
2016,IN,"Porter County, IN",18,16,167791
2016,IN,"St. Joseph County, IN",18,39,269141
2016,IN,"Tippecanoe County, IN",18,12,188059
2016,IN,"Vanderburgh County, IN",18,25,181721
2016,IN,"Vigo County, IN",18,10,107931
2016,IN,"Wayne County, IN",18,13,66568
2016,IA,"Black Hawk County, IA",19,11,132904
2016,IA,"Linn County, IA",19,22,221661
2016,IA,"Polk County, IA",19,57,474045
2016,IA,"Pottawattamie County, IA",19,10,93582
2016,IA,"Scott County, IA",19,13,172474
2016,KS,"Butler County, KS",20,11,67025
2016,KS,"Johnson County, KS",20,40,584451
2016,KS,"Leavenworth County, KS",20,10,80204
2016,KS,"Sedgwick County, KS",20,71,511995
2016,KS,"Shawnee County, KS",20,35,178146
2016,KS,"Wyandotte County, KS",20,60,163831
2016,KY,"Boyd County, KY",21,12,48132
2016,KY,"Bullitt County, KY",21,11,79151
2016,KY,"Christian County, KY",21,12,72351
2016,KY,"Daviess County, KY",21,27,99674
2016,KY,"Fayette County, KY",21,52,318449
2016,KY,"Franklin County, KY",21,13,50560
2016,KY,"Hardin County, KY",21,17,107316
2016,KY,"Hopkins County, KY",21,10,45904
2016,KY,"Jefferson County, KY",21,185,765352
2016,KY,"Kenton County, KY",21,19,164945
2016,KY,"McCracken County, KY",21,10,65162
2016,KY,"Nelson County, KY",21,13,45559
2016,KY,"Pike County, KY",21,14,60555
2016,KY,"Warren County, KY",21,18,125532
2016,LA,"Acadia Parish, LA",22,20,62645
2016,LA,"Ascension Parish, LA",22,18,121587
2016,LA,"Avoyelles Parish, LA",22,10,41117
2016,LA,"Bossier Parish, LA",22,18,126057
2016,LA,"Caddo Parish, LA",22,61,248851
2016,LA,"Calcasieu Parish, LA",22,38,200601
2016,LA,"East Baton Rouge Parish, LA",22,97,447037
2016,LA,"Iberia Parish, LA",22,11,73273
2016,LA,"Jefferson Parish, LA",22,87,436523
2016,LA,"Jefferson Davis Parish, LA",22,13,31413
2016,LA,"Lafayette Parish, LA",22,45,241398
2016,LA,"Lafourche Parish, LA",22,19,98305
2016,LA,"Livingston Parish, LA",22,28,140138
2016,LA,"Natchitoches Parish, LA",22,17,39162
2016,LA,"Orleans Parish, LA",22,150,391495
2016,LA,"Ouachita Parish, LA",22,22,156983
2016,LA,"Rapides Parish, LA",22,32,132424
2016,LA,"St. John the Baptist Parish, LA",22,14,43631
2016,LA,"St. Landry Parish, LA",22,23,83883
2016,LA,"St. Martin Parish, LA",22,14,54007
2016,LA,"St. Tammany Parish, LA",22,37,253602
2016,LA,"Tangipahoa Parish, LA",22,35,130710
2016,LA,"Terrebonne Parish, LA",22,25,113220
2016,ME,"Cumberland County, ME",23,20,292041
2016,ME,"Penobscot County, ME",23,15,151806
2016,ME,"York County, ME",23,17,202343
2016,MD,"Anne Arundel County, MD",24,40,568346
2016,MD,"Baltimore County, MD",24,98,831026
2016,MD,"Calvert County, MD",24,10,91251
2016,MD,"Cecil County, MD",24,11,102603
2016,MD,"Charles County, MD",24,17,157705
2016,MD,"Frederick County, MD",24,12,247591
2016,MD,"Harford County, MD",24,28,251032
2016,MD,"Howard County, MD",24,10,317233
2016,MD,"Montgomery County, MD",24,29,1043863
2016,MD,"Prince George's County, MD",24,119,908049
2016,MD,"Washington County, MD",24,14,150292
2016,MD,"Baltimore city, MD",24,255,614664
2016,MA,"Bristol County, MA",25,19,558324
2016,MA,"Essex County, MA",25,30,779018
2016,MA,"Hampden County, MA",25,26,468467
