year,month,state,state full name,permit,permit_recheck,handgun,long_gun,other,multiple,totals
2017,2017-11,LA,Louisiana,1748,0,13566,16288,780,736,35485
2017,2017-11,ME,Maine,554,0,3270,4056,220,180,8578
2017,2017-11,MP,Mariana Islands,0,0,16,4,0,1,21
2017,2017-11,MD,Maryland,2684,0,4453,8436,254,41,16266
2017,2017-11,MA,Massachusetts,7323,0,5691,3782,439,158,17548
2017,2017-11,MI,Michigan,20375,46,14115,18434,549,249,54350
2017,2017-11,MN,Minnesota,29511,0,5407,11777,528,254,48087
2017,2017-11,MS,Mississippi,1794,0,9779,12312,322,535,28188
2017,2017-11,MO,Missouri,692,0,23099,26209,1428,1205,56129
2017,2017-11,MT,Montana,1040,0,3171,5243,186,225,11107
2017,2017-11,NE,Nebraska,4265,86,216,3612,18,8,8303
2017,2017-11,NV,Nevada,2145,0,5350,3425,318,377,12064
2017,2017-11,NH,New Hampshire,2387,0,5266,3743,132,8,11627
2017,2017-11,NJ,New Jersey,0,0,3771,5459,203,0,9433
2017,2017-11,NM,New Mexico,1134,0,7206,5820,437,330,16110
2017,2017-11,NY,New York,2351,1644,9160,21742,1308,192,37306
2017,2017-11,NC,North Carolina,23962,0,2123,19943,860,270,51839
2017,2017-11,ND,North Dakota,558,0,1924,3382,136,108,6334
2017,2017-11,OH,Ohio,10890,192,30973,28808,1690,1536,76732
2017,2017-11,OK,Oklahoma,0,0,15302,15953,1223,1719,38406
2017,2017-11,OR,Oregon,4794,9,15988,13094,0,11,34103
2017,2017-11,PA,Pennsylvania,27003,0,54967,21597,44,0,104479
2017,2017-11,PR,Puerto Rico,0,0,1926,257,79,30,2307
2017,2017-11,RI,Rhode Island,0,0,1082,742,142,170,2173
2017,2017-11,SC,South Carolina,8922,567,11512,10108,563,548,34132
2017,2017-11,SD,South Dakota,687,0,3049,5354,242,188,9908
2017,2017-11,TN,Tennessee,17602,0,31618,23889,1635,0,74800
2017,2017-11,TX,Texas,33293,0,59840,51536,3450,3575,163358
2017,2017-11,UT,Utah,11644,30,5158,6418,320,0,24359
2017,2017-11,VT,Vermont,0,0,1231,1839,100,59,3240
2017,2017-11,VI,Virgin Islands,55,0,29,1,0,0,86
2017,2017-11,VA,Virginia,995,0,26229,22897,3007,0,53142
2017,2017-11,WA,Washington,12865,29,18326,14345,2281,714,53072
2017,2017-11,WV,West Virginia,1927,0,7302,10878,302,446,24455
2017,2017-11,WI,Wisconsin,14647,0,14237,18174,823,63,48683
2017,2017-11,WY,Wyoming,280,14,2165,2545,148,134,5665
2017,2017-10,AL,Alabama,20017,252,6144,6999,308,337,36619
2017,2017-10,AK,Alaska,198,0,3153,3469,333,239,8080
2017,2017-10,AZ,Arizona,6097,455,10614,8055,1100,689,29277
2017,2017-10,AR,Arkansas,3865,508,4873,7420,249,338,20327
2017,2017-10,CA,California,49259,0,39879,25749,3646,0,119395
2017,2017-10,CO,Colorado,4075,0,17238,15967,1428,1159,40163
2017,2017-10,CT,Connecticut,5093,453,5112,2233,310,0,13201
2017,2017-10,DE,Delaware,208,0,1602,1587,86,66,3692
2017,2017-10,DC,District of Columbia,145,0,68,2,0,2,217
2017,2017-10,FL,Florida,18090,0,49568,24580,3958,2089,103032
2017,2017-10,GA,Georgia,16145,0,12031,10482,483,538,43293
2017,2017-10,GU,Guam,0,0,84,35,11,3,135
2017,2017-10,HI,Hawaii,1231,0,0,0,0,0,1235
2017,2017-10,ID,Idaho,4710,3,3310,5517,269,222,15130
2017,2017-10,IL,Illinois,17529,71869,20093,12503,0,804,122798
2017,2017-10,IN,Indiana,23109,0,15966,13202,1450,653,55336
2017,2017-10,IA,Iowa,8034,2506,126,3209,29,3,14012
2017,2017-10,KS,Kansas,2341,2,5003,5818,433,346,15018
2017,2017-10,KY,Kentucky,379403,0,8758,8739,371,496,401155
2017,2017-10,LA,Louisiana,1817,0,9552,12222,827,617,27436
2017,2017-10,ME,Maine,628,0,3076,5806,252,203,10328
2017,2017-10,MP,Mariana Islands,0,0,4,4,0,1,9
2017,2017-10,MD,Maryland,2779,1,4332,5991,213,38,13651
2017,2017-10,MA,Massachusetts,8116,0,4950,3030,450,137,16842
2017,2017-10,MI,Michigan,20487,45,9807,12649,522,212,44262
2017,2017-10,MN,Minnesota,34015,0,4834,14555,516,277,55012
2017,2017-10,MS,Mississippi,1551,0,6690,7193,302,413,19080
2017,2017-10,MO,Missouri,748,0,17985,19508,1464,1118,43987
2017,2017-10,MT,Montana,1119,0,2578,5884,189,217,11673
2017,2017-10,NE,Nebraska,3768,68,118,2469,11,4,6543
2017,2017-10,NV,Nevada,1789,0,4361,2884,360,301,10198
2017,2017-10,NH,New Hampshire,2019,0,4425,3568,147,5,10371
2017,2017-10,NJ,New Jersey,0,0,3798,3869,185,0,7852
2017,2017-10,NM,New Mexico,1025,0,5651,4928,465,301,13543
2017,2017-10,NY,New York,2877,1103,8501,17695,1320,206,32615
2017,2017-10,NC,North Carolina,22591,0,1501,13877,757,239,43211
2017,2017-10,ND,North Dakota,632,0,1367,3732,134,86,6209
2017,2017-10,OH,Ohio,10458,599,22833,18172,1593,1106,56960
2017,2017-10,OK,Oklahoma,0,0,9485,10552,1066,956,25822
2017,2017-10,OR,Oregon,4205,13,12356,11042,0,5,27786
2017,2017-10,PA,Pennsylvania,26555,0,43923,15604,67,0,87064
2017,2017-10,PR,Puerto Rico,0,0,1116,124,53,7,1306
2017,2017-10,RI,Rhode Island,0,0,937,799,120,192,2103
2017,2017-10,SC,South Carolina,9780,1022,8269,7166,444,355,28996
2017,2017-10,SD,South Dakota,720,0,2098,5636,182,159,9244
2017,2017-10,TN,Tennessee,16465,0,21614,16131,1285,0,55531
2017,2017-10,TX,Texas,30780,0,41780,39297,3633,2530,129869
2017,2017-10,UT,Utah,11002,36,3075,4257,287,0,19619
2017,2017-10,VT,Vermont,0,0,1324,1935,109,86,3463
2017,2017-10,VI,Virgin Islands,49,0,19,0,0,0,68
2017,2017-10,VA,Virginia,1006,0,20450,16169,2637,0,40293
2017,2017-10,WA,Washington,12602,47,14867,13022,2092,638,48147
2017,2017-10,WV,West Virginia,2046,0,5527,7375,350,380,18256
2017,2017-10,WI,Wisconsin,14488,0,11834,15385,830,60,43183
2017,2017-10,WY,Wyoming,288,16,1321,2107,119,87,4370
2017,2017-09,AL,Alabama,16717,0,5734,6320,221,317,32019
2017,2017-09,AK,Alaska,209,2,2320,2930,219,160,6303
2017,2017-09,AZ,Arizona,5069,382,11063,7946,920,631,28394
2017,2017-09,AR,Arkansas,2935,632,4347,6063,165,366,17747
2017,2017-09,CA,California,57839,0,37165,24581,2984,0,123506
2017,2017-09,CO,Colorado,4356,0,15751,13448,1007,1062,35873
2017,2017-09,CT,Connecticut,4343,673,4834,1993,274,0,12117
2017,2017-09,DE,Delaware,275,0,1414,1538,66,68,3502
2017,2017-09,DC,District of Columbia,1,0,56,4,0,0,61
2017,2017-09,FL,Florida,10784,0,39199,17949,2319,1721,77390
2017,2017-09,GA,Georgia,12074,0,10933,7982,315,494,35371
2017,2017-09,GU,Guam,0,0,74,47,10,3,135
2017,2017-09,HI,Hawaii,946,0,0,0,0,0,948
2017,2017-09,ID,Idaho,5162,0,3058,5241,187,205,14938
2017,2017-09,IL,Illinois,15712,71432,18290,10201,0,814,116449
2017,2017-09,IN,Indiana,18241,0,16093,11332,1123,597,48524
2017,2017-09,IA,Iowa,5847,1217,151,2640,27,1,9975
2017,2017-09,KS,Kansas,1567,3,4518,5025,306,297,12856
2017,2017-09,KY,Kentucky,378384,0,8112,7543,253,543,398706
2017,2017-09,LA,Louisiana,1827,0,10495,11573,635,776,27821
2017,2017-09,ME,Maine,783,0,3026,4220,179,186,8715
2017,2017-09,MP,Mariana Islands,0,0,12,3,0,1,16
2017,2017-09,MD,Maryland,2424,0,3389,4897,168,34,11255
2017,2017-09,MA,Massachusetts,7160,0,4749,2808,449,158,15460
2017,2017-09,MI,Michigan,16571,19,8654,10676,379,163,36944
2017,2017-09,MN,Minnesota,25645,0,4862,12677,346,273,44552
2017,2017-09,MS,Mississippi,1362,0,6260,6035,206,405,17491
2017,2017-09,MO,Missouri,791,0,16993,14395,1050,991,37571
2017,2017-09,MT,Montana,1076,0,2395,4878,140,216,10283
2017,2017-09,NE,Nebraska,3036,113,110,1989,11,4,5345
2017,2017-09,NV,Nevada,1952,0,3992,2509,251,237,9460
2017,2017-09,NH,New Hampshire,2795,0,4410,3248,132,3,10689
2017,2017-09,NJ,New Jersey,0,0,3985,3040,140,0,7165
2017,2017-09,NM,New Mexico,847,0,5309,4508,353,284,12491
2017,2017-09,NY,New York,2933,1164,8392,16213,998,185,30703
2017,2017-09,NC,North Carolina,19292,0,1235,11340,657,233,37325
2017,2017-09,ND,North Dakota,486,0,1359,2919,99,82,5212
2017,2017-09,OH,Ohio,8741,490,21085,14998,1202,1026,49942
2017,2017-09,OK,Oklahoma,0,0,8869,9020,741,807,23371
2017,2017-09,OR,Oregon,3774,11,11557,11773,0,7,27277
2017,2017-09,PA,Pennsylvania,23144,0,39825,13222,48,0,77003
2017,2017-09,PR,Puerto Rico,0,0,619,123,17,22,791
2017,2017-09,RI,Rhode Island,0,0,907,619,70,163,1799
2017,2017-09,SC,South Carolina,9380,349,7574,6037,379,295,25930
2017,2017-09,SD,South Dakota,562,0,2020,4155,154,141,7457
2017,2017-09,TN,Tennessee,16887,0,19219,13746,1042,0,50945
2017,2017-09,TX,Texas,31390,0,39119,39416,2768,2473,128260
2017,2017-09,UT,Utah,12094,25,2840,3960,212,0,20041
2017,2017-09,VT,Vermont,0,0,1276,1591,90,80,3084
2017,2017-09,VI,Virgin Islands,1,0,6,2,0,0,9
2017,2017-09,VA,Virginia,585,0,19676,15075,1100,0,36446
2017,2017-09,WA,Washington,11451,44,13292,11548,1623,587,43049
2017,2017-09,WV,West Virginia,1668,0,5204,6161,216,387,16723
2017,2017-09,WI,Wisconsin,12224,0,10918,13133,612,43,37506
2017,2017-09,WY,Wyoming,280,11,1337,2015,61,97,4281
2017,2017-08,AL,Alabama,19733,4,6289,6045,216,311,35038
2017,2017-08,AK,Alaska,247,13,2656,3097,207,184,6946
2017,2017-08,AZ,Arizona,6733,326,10864,7686,908,627,29376
2017,2017-08,AR,Arkansas,3313,957,4827,5297,220,323,17517
2017,2017-08,CA,California,59528,0,41110,26220,3058,0,130901
2017,2017-08,CO,Colorado,5219,0,16610,12925,1013,1035,37150
2017,2017-08,CT,Connecticut,5896,420,5289,1988,290,0,14019
2017,2017-08,DE,Delaware,288,0,1571,1349,94,58,3509
2017,2017-08,DC,District of Columbia,19,0,54,6,0,1,80
2017,2017-08,FL,Florida,18362,0,46682,21717,2847,2048,96664
2017,2017-08,GA,Georgia,15046,0,11719,7797,377,525,38830
2017,2017-08,GU,Guam,0,0,105,47,5,2,159
2017,2017-08,HI,Hawaii,1077,0,0,0,0,0,1079
2017,2017-08,ID,Idaho,4736,1,3216,3966,186,205,13341
2017,2017-08,IL,Illinois,17053,77949,19807,11333,0,779,126921
2017,2017-08,IN,Indiana,15664,0,17271,11844,1132,698,47649
2017,2017-08,IA,Iowa,6094,1068,134,2002,21,3,9416
2017,2017-08,KS,Kansas,1642,1,5005,4743,330,330,13097
2017,2017-08,KY,Kentucky,376016,0,8039,6555,244,459,394718
2017,2017-08,LA,Louisiana,2450,0,10124,8788,632,631,24694
2017,2017-08,ME,Maine,1109,0,3019,2965,196,163,7751
2017,2017-08,MP,Mariana Islands,0,0,16,7,1,3,27
2017,2017-08,MD,Maryland,2629,0,3657,4807,153,27,11561
2017,2017-08,MA,Massachusetts,8288,0,4713,2507,457,171,16258
2017,2017-08,MI,Michigan,18347,20,9849,9962,415,249,39255
2017,2017-08,MN,Minnesota,28449,0,5446,11294,418,315,46613
2017,2017-08,MS,Mississippi,1703,0,9059,7738,251,565,21963
2017,2017-08,MO,Missouri,897,0,17369,13918,1227,1027,37449
2017,2017-08,MT,Montana,1230,6,2597,4034,128,221,9618
2017,2017-08,NE,Nebraska,3180,124,109,1667,16,7,5209
2017,2017-08,NV,Nevada,1788,0,4052,2251,229,241,9035
2017,2017-08,NH,New Hampshire,2065,0,4164,2885,121,3,9313
2017,2017-08,NJ,New Jersey,0,0,4238,3038,167,0,7443
2017,2017-08,NM,New Mexico,1183,0,5000,3734,396,331,11690
2017,2017-08,NY,New York,2952,1600,9159,13239,891,158,28779
2017,2017-08,NC,North Carolina,23051,0,1194,11949,649,196,41122
2017,2017-08,ND,North Dakota,444,0,1500,2567,92,65,4874
2017,2017-08,OH,Ohio,10264,565,21432,14447,1242,1034,51103
2017,2017-08,OK,Oklahoma,0,0,9732,8978,819,948,24061
2017,2017-08,OR,Oregon,3993,20,11780,8979,0,3,24904
2017,2017-08,PA,Pennsylvania,24329,0,40628,13170,78,0,79020
2017,2017-08,PR,Puerto Rico,0,0,1169,227,42,34,1490
2017,2017-08,RI,Rhode Island,0,0,883,596,68,154,1718
2017,2017-08,SC,South Carolina,12255,2077,8268,6421,412,361,31663
2017,2017-08,SD,South Dakota,737,0,2082,3233,180,111,6686
2017,2017-08,TN,Tennessee,14548,0,19965,14204,1191,0,49945
2017,2017-08,TX,Texas,22971,0,37277,34884,2093,2474,110946
2017,2017-08,UT,Utah,15013,20,2790,3154,190,0,22010
2017,2017-08,VT,Vermont,0,0,1232,1254,94,89,2676
2017,2017-08,VI,Virgin Islands,81,0,47,4,0,0,132
2017,2017-08,VA,Virginia,2220,0,20797,14926,1161,0,39114
2017,2017-08,WA,Washington,12068,51,13788,9776,1529,623,42120
2017,2017-08,WV,West Virginia,2028,0,4946,4651,241,341,14770
2017,2017-08,WI,Wisconsin,12647,0,12749,14317,642,42,40924
2017,2017-08,WY,Wyoming,408,15,1411,1762,62,86,4111
2017,2017-07,AL,Alabama,18042,1,6046,4790,224,258,31474
2017,2017-07,AK,Alaska,222,5,2911,2458,238,180,6487
2017,2017-07,AZ,Arizona,5606,126,10194,6363,999,544,25714
2017,2017-07,AR,Arkansas,2564,571,4343,3804,189,254,14015
2017,2017-07,CA,California,52610,0,37027,21721,2514,0,114595
2017,2017-07,CO,Colorado,4392,0,16063,11065,1004,1020,33811
2017,2017-07,CT,Connecticut,6387,274,5450,1771,280,0,14525
2017,2017-07,DE,Delaware,305,0,1417,1000,71,60,2981
2017,2017-07,DC,District of Columbia,19,0,44,5,0,0,68
2017,2017-07,FL,Florida,16978,0,47430,18941,2975,1844,92822
2017,2017-07,GA,Georgia,14623,0,10685,6166,365,400,35085
2017,2017-07,GU,Guam,0,0,71,45,15,14,145
2017,2017-07,HI,Hawaii,1107,0,0,0,0,0,1109
2017,2017-07,ID,Idaho,4539,0,2887,3276,191,149,11871
2017,2017-07,IL,Illinois,13652,65271,18417,9895,0,765,108000
2017,2017-07,IN,Indiana,19386,0,15385,9995,950,584,47145
2017,2017-07,IA,Iowa,5099,1846,94,1649,22,4,8801
2017,2017-07,KS,Kansas,3667,3,4636,3914,325,278,13775
2017,2017-07,KY,Kentucky,374603,0,7236,5118,241,419,390494
2017,2017-07,LA,Louisiana,1930,0,9420,5992,663,575,20454
2017,2017-07,ME,Maine,390,0,2695,2259,144,122,5837
2017,2017-07,MP,Mariana Islands,0,0,11,1,0,1,13
2017,2017-07,MD,Maryland,2025,0,3710,3922,172,18,10088
2017,2017-07,MA,Massachusetts,6185,0,4034,2150,332,118,12900
2017,2017-07,MI,Michigan,15464,14,9305,7687,339,208,33378
2017,2017-07,MN,Minnesota,27018,0,5181,7734,430,245,41186
2017,2017-07,MS,Mississippi,1506,0,5961,3980,247,320,14388
2017,2017-07,MO,Missouri,716,0,16151,11098,1013,857,32415
2017,2017-07,MT,Montana,1043,0,2307,3168,137,156,7890
2017,2017-07,NE,Nebraska,2656,221,97,1204,10,0,4266
2017,2017-07,NV,Nevada,1805,0,3647,1962,219,223,8310
2017,2017-07,NH,New Hampshire,1451,0,4228,2427,128,4,8333
2017,2017-07,NJ,New Jersey,0,0,4351,2519,164,0,7034
2017,2017-07,NM,New Mexico,1009,0,4834,3254,361,228,10580
2017,2017-07,NY,New York,2315,1053,9212,11301,879,170,25576
2017,2017-07,NC,North Carolina,20102,0,1059,9316,551,180,34784
2017,2017-07,ND,North Dakota,496,0,1286,2030,85,62,4136
2017,2017-07,OH,Ohio,9440,852,20990,14131,1227,959,49432
2017,2017-07,OK,Oklahoma,0,0,9377,6698,882,668,20738
2017,2017-07,OR,Oregon,3998,43,11160,7877,0,1,23239
2017,2017-07,PA,Pennsylvania,23669,0,37329,11694,159,0,73654
2017,2017-07,PR,Puerto Rico,0,0,1115,187,44,22,1381
2017,2017-07,RI,Rhode Island,0,0,836,593,64,129,1646
2017,2017-07,SC,South Carolina,11585,664,7458,4622,405,327,26567
2017,2017-07,SD,South Dakota,1138,0,1926,2355,200,99,6068
2017,2017-07,TN,Tennessee,19766,0,20279,11425,1125,0,52643
2017,2017-07,TX,Texas,19006,0,36913,27245,2653,2193,98338
2017,2017-07,UT,Utah,11902,29,2562,2546,202,0,17925
2017,2017-07,VT,Vermont,0,0,1127,1012,87,47,2275
2017,2017-07,VI,Virgin Islands,103,0,39,6,1,2,151
2017,2017-07,VA,Virginia,1139,0,20688,13381,971,0,36183
2017,2017-07,WA,Washington,10910,58,12872,8636,1503,565,38369
2017,2017-07,WV,West Virginia,1798,0,4860,4535,231,328,13970
2017,2017-07,WI,Wisconsin,10275,0,11537,9946,585,44,32846
2017,2017-07,WY,Wyoming,279,9,1231,1395,82,77,3398
2017,2017-06,AL,Alabama,19508,89,8275,4782,254,334,35687
2017,2017-06,AK,Alaska,242,2,2909,2254,225,190,6353
2017,2017-06,AZ,Arizona,6505,157,11507,6726,947,606,28359
2017,2017-06,AR,Arkansas,3033,778,5634,4070,190,292,16614
2017,2017-06,CA,California,60142,0,42726,23807,2763,0,130187
2017,2017-06,CO,Colorado,4920,0,17781,11298,1151,1038,36459
2017,2017-06,CT,Connecticut,8290,0,6203,1765,243,0,16504
2017,2017-06,DE,Delaware,533,0,1724,1082,74,66,3634
2017,2017-06,DC,District of Columbia,17,0,52,5,0,0,74
2017,2017-06,FL,Florida,18831,0,52114,19380,3260,2012,100508
2017,2017-06,GA,Georgia,15591,0,13617,6474,394,497,39874
2017,2017-06,GU,Guam,0,0,94,42,8,10,156
2017,2017-06,HI,Hawaii,1082,0,0,0,0,0,1083
2017,2017-06,ID,Idaho,11559,3,3645,3698,184,184,20241
2017,2017-06,IL,Illinois,14883,67331,21394,9491,0,790,113889
2017,2017-06,IN,Indiana,19163,0,18351,9706,1093,528,49689
2017,2017-06,IA,Iowa,5638,856,98,1641,36,3,8352
2017,2017-06,KS,Kansas,2400,5,5625,3788,355,280,13485
2017,2017-06,KY,Kentucky,373842,0,8765,5223,265,469,392002
2017,2017-06,LA,Louisiana,2011,0,11706,6324,859,540,23497
2017,2017-06,ME,Maine,567,0,3064,2188,210,155,6474
2017,2017-06,MP,Mariana Islands,0,0,9,2,0,1,12
2017,2017-06,MD,Maryland,2477,0,3968,3963,250,19,10945
2017,2017-06,MA,Massachusetts,7347,0,5612,2287,329,149,15841
2017,2017-06,MI,Michigan,17225,10,11170,7578,463,200,37088
2017,2017-06,MN,Minnesota,29559,0,6258,7505,515,286,44775
2017,2017-06,MS,Mississippi,1783,0,7987,4029,268,382,17154
2017,2017-06,MO,Missouri,730,0,19459,11470,1200,935,36752
2017,2017-06,MT,Montana,1518,0,3026,3727,162,212,9901
2017,2017-06,NE,Nebraska,2799,14,99,1261,22,2,4265
2017,2017-06,NV,Nevada,2895,0,4449,2337,242,219,10602
2017,2017-06,NH,New Hampshire,1659,0,4836,2412,164,2,9184
2017,2017-06,NJ,New Jersey,0,0,5022,2586,182,0,7790
2017,2017-06,NM,New Mexico,1140,0,5152,3486,421,261,11398
2017,2017-06,NY,New York,2602,1082,10784,11309,921,196,27677
2017,2017-06,NC,North Carolina,23048,0,1581,9570,558,228,39169
2017,2017-06,ND,North Dakota,1159,0,1426,1942,97,59,4939
2017,2017-06,OH,Ohio,11147,347,23703,13536,1324,973,53164
2017,2017-06,OK,Oklahoma,0,0,11872,7459,942,778,24632
2017,2017-06,OR,Oregon,4087,42,13632,9218,0,1,27103
2017,2017-06,PA,Pennsylvania,22674,0,41408,11117,200,0,76201
2017,2017-06,PR,Puerto Rico,0,0,1339,211,32,35,1631
2017,2017-06,RI,Rhode Island,0,0,1053,592,65,151,1899
2017,2017-06,SC,South Carolina,13761,578,11431,4533,473,445,32995
2017,2017-06,SD,South Dakota,1266,0,2215,2458,244,142,6704
2017,2017-06,TN,Tennessee,16722,0,23369,11558,1237,0,52959
2017,2017-06,TX,Texas,23877,0,48895,29119,3000,2307,118091
2017,2017-06,UT,Utah,14721,39,3307,2989,208,0,22138
2017,2017-06,VT,Vermont,0,0,1296,973,71,41,2382
2017,2017-06,VI,Virgin Islands,126,0,25,2,0,0,153
2017,2017-06,VA,Virginia,728,0,22416,12706,959,0,36838
2017,2017-06,WA,Washington,12964,49,16674,9805,1694,604,46023
2017,2017-06,WV,West Virginia,1889,0,5409,4165,229,328,14498
2017,2017-06,WI,Wisconsin,11645,0,13463,9959,640,41,36267
2017,2017-06,WY,Wyoming,350,16,1520,1544,107,85,3975
2017,2017-05,AL,Alabama,18538,313,7198,4559,254,309,33331
2017,2017-05,AK,Alaska,247,0,2851,2459,216,170,6442
2017,2017-05,AZ,Arizona,6628,136,12002,6555,951,621,28734
2017,2017-05,AR,Arkansas,4137,666,5181,3981,217,275,16749
2017,2017-05,CA,California,58722,0,42442,24495,2760,0,129307
2017,2017-05,CO,Colorado,5408,0,17085,11165,1102,988,36008
2017,2017-05,CT,Connecticut,8101,0,5951,1862,222,0,16149
2017,2017-05,DE,Delaware,863,0,1752,1087,69,72,4012
2017,2017-05,DC,District of Columbia,10,0,66,4,0,2,82
2017,2017-05,FL,Florida,19014,0,49700,18476,3001,1907,96556
